视频标题,BVID,分P序号,弹幕内容
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,有史一来最难看的一部不接受反驳我当时居然还是去电影院看的
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,央视少儿播过
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,夏亚大战阿姆罗的别走！
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,炸摩天楼
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这部分水岭了
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这部莫名感觉和唐探2差不多，全城作案但是很好看
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这部演的啥啊忘了都
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这部去女主巨帅
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,沉默的十五分钟～～～～
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,开始立体了
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,说降底的真打脸
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,3.86啊前面两倍
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,我小学了，
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,声纳声点睛了！！！
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,最喜欢这个
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,柯基
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这版萨克斯真的骚
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,我看的第一部
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,天空的绿帽船
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,第一部看哭的
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,烂得出名哈哈哈虽然我还是喜欢
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这部最爱!
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,"朕的弹幕大军呢,快点给硬币"
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,奇异恩典
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,被绑架的那个
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,琴酒的噩梦
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,神仙的恋歌
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,ジンのナイトメアー
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这个画质啊我的天
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,看一次哭一次
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,我本人除了17意外都可以接受。。。
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,战栗的乐谱，小柯绝对音感却是音痴
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,表白13！！！！！！
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,静野孔文您好
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,后面雪崩剧情看哭
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这几部小柯挂彩严重
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,绝海的侦探真的牛逼了，各种意义上
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,！！！居然有这个
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,日狗的向日葵
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,琴酒的噩梦
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,唐红的恋歌
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,最爱
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,来了，两部连在一起的争第一的
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,看推理好吗各位
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这个我怎么没看过？？？？
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,最喜欢的
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,杂技集
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,完全是冲着基德看的，挑着bug看完了
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,超喜欢柯南。
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,好看
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,经典
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,异次元的核弹手
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,最烂
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,我觉得还好啊
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,框架和电影：盗钥匙的人一样，可能是有的原作
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,？？这画质太感人了
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,大叔智商在线
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,炮扫东京塔
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,雪崩
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这个真的绝了，看不下去
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,！！！
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,智商堪忧的，吐槽不了，槽点太多
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,琴酒的噩梦
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,神仙的恋歌
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,鲁邦！！！这部也加进来了诶，我喜欢
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,哈哈哈哈失踪的两天
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,檀木呢
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,小提琴吹爆
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,卧槽这部是我看的次数最多的一部依旧很喜欢
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,我很喜欢这一部！！兰和圆子的友情故事
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,看的第一部
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,我纯
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,最喜欢的，没有之一
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这个变奏我最喜欢
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这个燃爆
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,天空的搞基船
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,卧槽，这画质
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,唯一一次，全员嫌疑
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这部开始就变奏了
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,能做到鲁邦vs柯南的水平就算合格商业片了
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,超级喜欢这部，当年我和弟弟一起看哭了。
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,新闻联播
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,311那年为了不让大家看雪崩引发创伤记得是电影有部分是黑屏的？
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,2002年的虚拟现实题材电影
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,奇异恩典印象深刻啊
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,音乐很好听
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,鸡皮疙瘩掉一地～
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,带剧情的可参考AV47713162
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,瓶子:日狗的向日葵
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这是我第一次去电影院看柯南
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这部主题曲不错
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,里面的奇异恩典那首歌不错啊
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,啊啊啊啊啊啊啊啊
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,啊啊啊啊啊啊啊啊超爱
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,啊啊啊啊啊啊啊啊这部啊啊啊
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,啊啊啊啊啊啊啊啊我越看越激动啊啊啊啊啊啊啊啊
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,哭了哭了哭了啊啊啊
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,啊啊啊啊啊啊啊啊
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,爱了啊啊啊
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这个变奏太给力了
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,电吉他好评
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,业火是最烂的一期没有之一
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,纯黑是倒数第二
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,后续开始爆破救世主
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,犹大的誓约
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,柯南复仇者联盟
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,都看过
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,最爱的
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,最好看的
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,沉默的十五分钟
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,黑衣组织开直升飞机扫射东京塔
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这部最好看，豆瓣8.9的高分，吹爆这部
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,大爱
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,1999 世紀未の魔術師
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,表白里面的世良
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,个人觉得这个最不好看
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,好听~~
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,天空遇难船爱了爱了
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,狙击手 秀一
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这个爱了
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,爱了爱了这部
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,我倒是觉得1-11都不错。。。
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,。。。是真的印象不深
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,漆黑其实推理还行吧主要是后面Gin的扫射。。。。
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这部当时总有一群人叫破烂船。。。
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,我吹爆鲁邦三世vs名侦探柯南，所以什么时候出3？？！！
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,老实讲这部特别篇挺好看的啊！！！【绝对不是因为这部的柯萌度MAX+演技爆棚】
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这部看看斗子就好emmm最智障的犯人没有之一
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,欢迎收看《琴酒の噩梦》
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这个前奏真的喜欢
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,通往天国的倒计时
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,大爱秀一！
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,哭了这部
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,喜欢这个
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,最喜欢
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这一部有勋日旗题材太糟糕
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,琴酒的噩梦
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,唐红的狗粮
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,哇这个片头是这样的吗完全没有印象诶
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,票房越来越高
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,贝克街的亡灵啊吹爆!
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,啊迷宫的十字路口!
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,真的还怀念啊
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,好怀念啊
名侦探柯南剧场版第1-28部片头动画合集【收藏级画质】,BV1Yb411A7oa,2,这部剧场版真的特别好但是票房一般很遗憾
